dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,yr,price,COGS,revenue,profit
24/4/2022,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,registered,188,1,4.99,1.56,938.12,936.56
24/4/2022,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,registered,189,1,4.99,1.56,943.11,941.55
24/4/2022,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,registered,166,1,4.99,1.56,828.34,826.78
24/4/2022,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,registered,176,1,4.99,1.56,878.24,876.68
24/4/2022,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,registered,308,1,4.99,1.56,1536.92,1535.36
24/4/2022,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,registered,619,1,4.99,1.56,3088.81,3087.25
24/4/2022,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0,registered,580,1,4.99,1.56,2894.2,2892.64
24/4/2022,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,registered,449,1,4.99,1.56,2240.51,2238.95
24/4/2022,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,registered,269,1,4.99,1.56,1342.31,1340.75
24/4/2022,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,registered,213,1,4.99,1.56,1062.87,1061.31
24/4/2022,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,registered,149,1,4.99,1.56,743.51,741.95
24/4/2022,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,registered,69,1,4.99,1.56,344.31,342.75
25/4/2022,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0,registered,23,1,4.99,1.56,114.77,113.21
25/4/2022,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0,registered,17,1,4.99,1.56,84.83,83.27
25/4/2022,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0,registered,6,1,4.99,1.56,29.94,28.38
25/4/2022,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,registered,3,1,4.99,1.56,14.97,13.41
25/4/2022,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,registered,6,1,4.99,1.56,29.94,28.38
25/4/2022,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0,registered,24,1,4.99,1.56,119.76,118.2
25/4/2022,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0,registered,103,1,4.99,1.56,513.97,512.41
25/4/2022,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0,registered,376,1,4.99,1.56,1876.24,1874.68
25/4/2022,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,registered,634,1,4.99,1.56,3163.66,3162.1
25/4/2022,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0,registered,288,1,4.99,1.56,1437.12,1435.56
25/4/2022,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0,registered,138,1,4.99,1.56,688.62,687.06
25/4/2022,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,registered,177,1,4.99,1.56,883.23,881.67
25/4/2022,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,registered,220,1,4.99,1.56,1097.8,1096.24
25/4/2022,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,registered,193,1,4.99,1.56,963.07,961.51
25/4/2022,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,registered,176,1,4.99,1.56,878.24,876.68
25/4/2022,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,registered,182,1,4.99,1.56,908.18,906.62
25/4/2022,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,registered,327,1,4.99,1.56,1631.73,1630.17
25/4/2022,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,registered,664,1,4.99,1.56,3313.36,3311.8
25/4/2022,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,registered,649,1,4.99,1.56,3238.51,3236.95
25/4/2022,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.194,registered,501,1,4.99,1.56,2499.99,2498.43
25/4/2022,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,registered,358,1,4.99,1.56,1786.42,1784.86
25/4/2022,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,registered,212,1,4.99,1.56,1057.88,1056.32
25/4/2022,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0,registered,170,1,4.99,1.56,848.3,846.74
25/4/2022,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,registered,94,1,4.99,1.56,469.06,467.5
26/4/2022,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0,registered,42,1,4.99,1.56,209.58,208.02
26/4/2022,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,registered,22,1,4.99,1.56,109.78,108.22
26/4/2022,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,registered,10,1,4.99,1.56,49.9,48.34
26/4/2022,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,registered,5,1,4.99,1.56,24.95,23.39
26/4/2022,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,registered,2,1,4.99,1.56,9.98,8.42
26/4/2022,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,registered,17,1,4.99,1.56,84.83,83.27
26/4/2022,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,registered,122,1,4.99,1.56,608.78,607.22
26/4/2022,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,registered,222,1,4.99,1.56,1107.78,1106.22
26/4/2022,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.194,registered,358,1,4.99,1.56,1786.42,1784.86
26/4/2022,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,registered,189,1,4.99,1.56,943.11,941.55
26/4/2022,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,registered,125,1,4.99,1.56,623.75,622.19
26/4/2022,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,registered,135,1,4.99,1.56,673.65,672.09
26/4/2022,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,registered,180,1,4.99,1.56,898.2,896.64
26/4/2022,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,registered,178,1,4.99,1.56,888.22,886.66
26/4/2022,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.194,registered,132,1,4.99,1.56,658.68,657.12
26/4/2022,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,registered,165,1,4.99,1.56,823.35,821.79
26/4/2022,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,registered,281,1,4.99,1.56,1402.19,1400.63
26/4/2022,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,registered,565,1,4.99,1.56,2819.35,2817.79
26/4/2022,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,registered,589,1,4.99,1.56,2939.11,2937.55
26/4/2022,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,registered,407,1,4.99,1.56,2030.93,2029.37
26/4/2022,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,registered,314,1,4.99,1.56,1566.86,1565.3
26/4/2022,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,registered,222,1,4.99,1.56,1107.78,1106.22
26/4/2022,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,registered,163,1,4.99,1.56,813.37,811.81
26/4/2022,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,registered,106,1,4.99,1.56,528.94,527.38
27/4/2022,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,registered,61,1,4.99,1.56,304.39,302.83
27/4/2022,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,registered,32,1,4.99,1.56,159.68,158.12
27/4/2022,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,registered,18,1,4.99,1.56,89.82,88.26
27/4/2022,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,registered,2,1,4.99,1.56,9.98,8.42
27/4/2022,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,registered,6,1,4.99,1.56,29.94,28.38
27/4/2022,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,registered,19,1,4.99,1.56,94.81,93.25
27/4/2022,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,registered,115,1,4.99,1.56,573.85,572.29
27/4/2022,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,registered,305,1,4.99,1.56,1521.95,1520.39
27/4/2022,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0,registered,575,1,4.99,1.56,2869.25,2867.69
27/4/2022,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,registered,292,1,4.99,1.56,1457.08,1455.52
27/4/2022,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,registered,172,1,4.99,1.56,858.28,856.72
27/4/2022,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,registered,186,1,4.99,1.56,928.14,926.58
27/4/2022,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,registered,244,1,4.99,1.56,1217.56,1216
27/4/2022,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,registered,212,1,4.99,1.56,1057.88,1056.32
27/4/2022,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,registered,206,1,4.99,1.56,1027.94,1026.38
27/4/2022,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,registered,223,1,4.99,1.56,1112.77,1111.21
27/4/2022,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,registered,335,1,4.99,1.56,1671.65,1670.09
27/4/2022,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,registered,613,1,4.99,1.56,3058.87,3057.31
27/4/2022,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,registered,560,1,4.99,1.56,2794.4,2792.84
27/4/2022,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,registered,379,1,4.99,1.56,1891.21,1889.65
27/4/2022,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,registered,240,1,4.99,1.56,1197.6,1196.04
27/4/2022,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,registered,185,1,4.99,1.56,923.15,921.59
27/4/2022,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,registered,134,1,4.99,1.56,668.66,667.1
27/4/2022,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,registered,105,1,4.99,1.56,523.95,522.39
28/4/2022,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,registered,99,1,4.99,1.56,494.01,492.45
28/4/2022,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,registered,60,1,4.99,1.56,299.4,297.84
28/4/2022,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,registered,49,1,4.99,1.56,244.51,242.95
28/4/2022,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,registered,23,1,4.99,1.56,114.77,113.21
28/4/2022,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,registered,2,1,4.99,1.56,9.98,8.42
28/4/2022,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,registered,3,1,4.99,1.56,14.97,13.41
28/4/2022,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,registered,18,1,4.99,1.56,89.82,88.26
28/4/2022,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,registered,45,1,4.99,1.56,224.55,222.99
28/4/2022,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,registered,134,1,4.99,1.56,668.66,667.1
28/4/2022,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0,registered,169,1,4.99,1.56,843.31,841.75
28/4/2022,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,registered,231,1,4.99,1.56,1152.69,1151.13
28/4/2022,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,registered,262,1,4.99,1.56,1307.38,1305.82
28/4/2022,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0,registered,276,1,4.99,1.56,1377.24,1375.68
28/4/2022,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0,registered,269,1,4.99,1.56,1342.31,1340.75
28/4/2022,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,registered,293,1,4.99,1.56,1462.07,1460.51
28/4/2022,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,registered,260,1,4.99,1.56,1297.4,1295.84
28/4/2022,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,registered,244,1,4.99,1.56,1217.56,1216
28/4/2022,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,registered,224,1,4.99,1.56,1117.76,1116.2
28/4/2022,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0,registered,73,1,4.99,1.56,364.27,362.71
28/4/2022,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,registered,110,1,4.99,1.56,548.9,547.34
28/4/2022,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0,registered,81,1,4.99,1.56,404.19,402.63
28/4/2022,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,registered,72,1,4.99,1.56,359.28,357.72
28/4/2022,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,registered,66,1,4.99,1.56,329.34,327.78
28/4/2022,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,registered,37,1,4.99,1.56,184.63,183.07
29/4/2022,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,registered,36,1,4.99,1.56,179.64,178.08
29/4/2022,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,registered,37,1,4.99,1.56,184.63,183.07
29/4/2022,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,registered,36,1,4.99,1.56,179.64,178.08
29/4/2022,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,registered,14,1,4.99,1.56,69.86,68.3
29/4/2022,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,registered,4,1,4.99,1.56,19.96,18.4
29/4/2022,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0,registered,6,1,4.99,1.56,29.94,28.38
29/4/2022,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,registered,6,1,4.99,1.56,29.94,28.38
29/4/2022,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,registered,20,1,4.99,1.56,99.8,98.24
29/4/2022,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,registered,81,1,4.99,1.56,404.19,402.63
29/4/2022,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,registered,133,1,4.99,1.56,663.67,662.11
29/4/2022,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,registered,253,1,4.99,1.56,1262.47,1260.91
29/4/2022,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0,registered,283,1,4.99,1.56,1412.17,1410.61
29/4/2022,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,registered,361,1,4.99,1.56,1801.39,1799.83
29/4/2022,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,registered,369,1,4.99,1.56,1841.31,1839.75
29/4/2022,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0,registered,372,1,4.99,1.56,1856.28,1854.72
29/4/2022,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,registered,324,1,4.99,1.56,1616.76,1615.2
29/4/2022,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.194,registered,347,1,4.99,1.56,1731.53,1729.97
29/4/2022,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,registered,334,1,4.99,1.56,1666.66,1665.1
29/4/2022,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,registered,323,1,4.99,1.56,1611.77,1610.21
29/4/2022,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,registered,247,1,4.99,1.56,1232.53,1230.97
29/4/2022,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,registered,198,1,4.99,1.56,988.02,986.46
29/4/2022,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,registered,139,1,4.99,1.56,693.61,692.05
29/4/2022,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0,registered,85,1,4.99,1.56,424.15,422.59
29/4/2022,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0,registered,67,1,4.99,1.56,334.33,332.77
30/4/2022,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,registered,36,1,4.99,1.56,179.64,178.08
30/4/2022,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,registered,15,1,4.99,1.56,74.85,73.29
30/4/2022,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,registered,5,1,4.99,1.56,24.95,23.39
30/4/2022,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,registered,4,1,4.99,1.56,19.96,18.4
30/4/2022,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,registered,2,1,4.99,1.56,9.98,8.42
30/4/2022,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,registered,19,1,4.99,1.56,94.81,93.25
30/4/2022,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.194,registered,121,1,4.99,1.56,603.79,602.23
30/4/2022,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.194,registered,343,1,4.99,1.56,1711.57,1710.01
30/4/2022,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.194,registered,579,1,4.99,1.56,2889.21,2887.65
30/4/2022,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.194,registered,239,1,4.99,1.56,1192.61,1191.05
30/4/2022,2,1,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,registered,116,1,4.99,1.56,578.84,577.28
30/4/2022,2,1,4,11,0,1,1,2,0.44,0.4394,0.44,0.1045,registered,111,1,4.99,1.56,553.89,552.33
30/4/2022,2,1,4,12,0,1,1,2,0.44,0.4394,0.47,0.1343,registered,180,1,4.99,1.56,898.2,896.64
30/4/2022,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,registered,199,1,4.99,1.56,993.01,991.45
30/4/2022,2,1,4,14,0,1,1,2,0.5,0.4848,0.55,0.1343,registered,162,1,4.99,1.56,808.38,806.82
30/4/2022,2,1,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,registered,176,1,4.99,1.56,878.24,876.68
30/4/2022,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.194,registered,303,1,4.99,1.56,1511.97,1510.41
30/4/2022,2,1,4,17,0,1,1,1,0.56,0.5303,0.6,0.1642,registered,617,1,4.99,1.56,3078.83,3077.27
30/4/2022,2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,registered,611,1,4.99,1.56,3048.89,3047.33
30/4/2022,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,registered,420,1,4.99,1.56,2095.8,2094.24
30/4/2022,2,1,4,20,0,1,1,2,0.52,0.5,0.59,0.194,registered,281,1,4.99,1.56,1402.19,1400.63
30/4/2022,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.194,registered,195,1,4.99,1.56,973.05,971.49
30/4/2022,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,registered,123,1,4.99,1.56,613.77,612.21
30/4/2022,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239,registered,50,1,4.99,1.56,249.5,247.94
1/5/2022,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.194,registered,28,1,4.99,1.56,139.72,138.16
1/5/2022,2,1,5,1,0,2,1,2,0.5,0.4848,0.63,0.1343,registered,21,1,4.99,1.56,104.79,103.23
1/5/2022,2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,registered,7,1,4.99,1.56,34.93,33.37
1/5/2022,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0,registered,2,1,4.99,1.56,9.98,8.42
1/5/2022,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,registered,7,1,4.99,1.56,34.93,33.37
1/5/2022,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.0896,registered,17,1,4.99,1.56,84.83,83.27
1/5/2022,2,1,5,6,0,2,1,3,0.52,0.5,0.77,0.1045,registered,24,1,4.99,1.56,119.76,118.2
1/5/2022,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,registered,161,1,4.99,1.56,803.39,801.83
1/5/2022,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,registered,538,1,4.99,1.56,2684.62,2683.06
1/5/2022,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.194,registered,331,1,4.99,1.56,1651.69,1650.13
1/5/2022,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,registered,144,1,4.99,1.56,718.56,717
1/5/2022,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,registered,179,1,4.99,1.56,893.21,891.65
1/5/2022,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,registered,228,1,4.99,1.56,1137.72,1136.16
1/5/2022,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,registered,208,1,4.99,1.56,1037.92,1036.36
1/5/2022,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,registered,167,1,4.99,1.56,833.33,831.77
1/5/2022,2,1,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,registered,186,1,4.99,1.56,928.14,926.58
1/5/2022,2,1,5,16,0,2,1,1,0.74,0.6667,0.45,0.194,registered,313,1,4.99,1.56,1561.87,1560.31
1/5/2022,2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,registered,616,1,4.99,1.56,3073.84,3072.28
1/5/2022,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,registered,662,1,4.99,1.56,3303.38,3301.82
1/5/2022,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,registered,429,1,4.99,1.56,2140.71,2139.15
1/5/2022,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,registered,299,1,4.99,1.56,1492.01,1490.45
1/5/2022,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,registered,251,1,4.99,1.56,1252.49,1250.93
1/5/2022,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0,registered,190,1,4.99,1.56,948.1,946.54
1/5/2022,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0,registered,79,1,4.99,1.56,394.21,392.65
2/5/2022,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,registered,43,1,4.99,1.56,214.57,213.01
2/5/2022,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0,registered,7,1,4.99,1.56,34.93,33.37
2/5/2022,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0,registered,9,1,4.99,1.56,44.91,43.35
2/5/2022,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,registered,6,1,4.99,1.56,29.94,28.38
2/5/2022,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0,registered,2,1,4.99,1.56,9.98,8.42
2/5/2022,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,registered,31,1,4.99,1.56,154.69,153.13
2/5/2022,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0,registered,117,1,4.99,1.56,583.83,582.27
2/5/2022,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.194,registered,344,1,4.99,1.56,1716.56,1715
2/5/2022,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0,registered,640,1,4.99,1.56,3193.6,3192.04
2/5/2022,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0,registered,289,1,4.99,1.56,1442.11,1440.55
2/5/2022,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,registered,147,1,4.99,1.56,733.53,731.97
2/5/2022,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,registered,145,1,4.99,1.56,723.55,721.99
2/5/2022,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,registered,210,1,4.99,1.56,1047.9,1046.34
2/5/2022,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.194,registered,179,1,4.99,1.56,893.21,891.65
2/5/2022,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,registered,189,1,4.99,1.56,943.11,941.55
2/5/2022,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.194,registered,204,1,4.99,1.56,1017.96,1016.4
2/5/2022,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,registered,313,1,4.99,1.56,1561.87,1560.31
2/5/2022,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537,registered,659,1,4.99,1.56,3288.41,3286.85
2/5/2022,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239,registered,770,1,4.99,1.56,3842.3,3840.74
2/5/2022,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537,registered,461,1,4.99,1.56,2300.39,2298.83
2/5/2022,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,registered,296,1,4.99,1.56,1477.04,1475.48
2/5/2022,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,registered,218,1,4.99,1.56,1087.82,1086.26
2/5/2022,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239,registered,146,1,4.99,1.56,728.54,726.98
2/5/2022,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,registered,77,1,4.99,1.56,384.23,382.67
3/5/2022,2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,registered,75,1,4.99,1.56,374.25,372.69
3/5/2022,2,1,5,1,0,4,1,2,0.46,0.4545,0.88,0.1045,registered,15,1,4.99,1.56,74.85,73.29
3/5/2022,2,1,5,2,0,4,1,2,0.46,0.4545,0.88,0.1343,registered,13,1,4.99,1.56,64.87,63.31
3/5/2022,2,1,5,3,0,4,1,2,0.46,0.4545,0.88,0,registered,4,1,4.99,1.56,19.96,18.4
3/5/2022,2,1,5,4,0,4,1,2,0.46,0.4545,0.88,0.2537,registered,2,1,4.99,1.56,9.98,8.42
3/5/2022,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537,registered,20,1,4.99,1.56,99.8,98.24
3/5/2022,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,registered,128,1,4.99,1.56,638.72,637.16
3/5/2022,2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,registered,376,1,4.99,1.56,1876.24,1874.68
3/5/2022,2,1,5,8,0,4,1,3,0.46,0.4545,0.88,0.194,registered,608,1,4.99,1.56,3033.92,3032.36
3/5/2022,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,registered,279,1,4.99,1.56,1392.21,1390.65
3/5/2022,2,1,5,10,0,4,1,2,0.52,0.5,0.77,0,registered,132,1,4.99,1.56,658.68,657.12
3/5/2022,2,1,5,11,0,4,1,1,0.54,0.5152,0.77,0,registered,167,1,4.99,1.56,833.33,831.77
3/5/2022,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,registered,237,1,4.99,1.56,1182.63,1181.07
